id,created_at,full_text
1238138707669966849,Thu Mar 12 16:24:06 +0000 2020,"Good Luck for you and to all of your friends who are n't ashame to take advantage of this situation , and continueing sharing…"
1238138703442317313,Thu Mar 12 16:24:05 +0000 2020,"Dave , search and see how these people are # brainwashed from childhood to"
1238138442837626881,Thu Mar 12 16:23:02 +0000 2020,has to be the most repugnant POS tv show ever
1238135852980527104,Thu Mar 12 16:12:45 +0000 2020,I- review the new versions of Immigration paperwork after a year of Trump ... literally 100 % of the convoluted changes were designed to hinder those who qualify to immigrate legally ... the only outcome of the changes-it costs more to migrate
1238133276465823744,Thu Mar 12 16:02:31 +0000 2020,Check out my review of '' Burden '' !
1238132108301938688,Thu Mar 12 15:57:52 +0000 2020,I do n't even have to listen to these nuts on this video to KNOW the # FakeNewsMedia is spreading
1238132065314451471,Thu Mar 12 15:57:42 +0000 2020,"I do n't even have to listen to these nuts on this video to KNOW the # FakeNewsMedia is spreading # FakeNews-misinformation , panic , fear , # HATE Its # Disgusting but more importantly # Shameful # JournalismIsDead The good news is the intelligent # AmericanPeople are NOT BUYING THEIR BS"
1238130226581983232,Thu Mar 12 15:50:24 +0000 2020,My 1st ever # poem written last mnth @ request national # campaign against # Hate # crimes in # uk .Pls join us tmrw 1730 @ 3…
1238129434109992961,Thu Mar 12 15:47:15 +0000 2020,"# Karma ! . has been spreading # Hate # Division , misinformation , fear , panic ... all because they HATE our .…"
1238129416955400192,Thu Mar 12 15:47:10 +0000 2020,"# Karma ! . has been spreading # Hate # Division , misinformation , fear , panic ... all because they HATE our . who is doing the best for the # AmericanPeople # FakeNewsCN LACKS basic"
1238129254514266112,Thu Mar 12 15:46:32 +0000 2020,"`` If you belonged to the world , it would love you as its own . As it is , you do not belong to the world , but I have chosen…"
1238128983679684609,Thu Mar 12 15:45:27 +0000 2020,"What you see here is the projection of the Arab colonialist mindset - wanting Jews to do to Arabs what they do to each other and to the minority groups , including Jews , who live or once lived among them 👇 it 's # FakeNews being propagated by a `` professor '' with a # Jew # Hate agenda"
1238128868541808644,Thu Mar 12 15:45:00 +0000 2020,"People should use BASIC # CommonSense ... The # FakeNewsMedia # Cabal is spreading fear , panic , misinformation , BS ... & amp ; most importantly- all because they # Hate ... . It 's # Disgusting ! The # MainstreamMedia does n't care about the"
1238127636074938369,Thu Mar 12 15:40:06 +0000 2020,"Unfortunately , they already said so . As I claim , they will continue sharing # Hate and"
1238127443103354881,Thu Mar 12 15:39:20 +0000 2020,When # WhitePower # Nazis can not even be friends.. # EDL violent criminal Lee has all his strips from the # Jail and years of…
1238127099229147136,Thu Mar 12 15:37:58 +0000 2020,"In Episode 4 of the # YourUndividedAtention # podcast , describes how 's algorithm is designed to suck you…"
1238126757821042693,Thu Mar 12 15:36:37 +0000 2020,He should n't be reporting anything ... this guy is part of the bigger problem # hate The rest of us would like to work together to resolve the pandemic . shame on you for your divisive rhetoric
1238126657505984515,Thu Mar 12 15:36:13 +0000 2020,"Unfortunately , they already said so . As I claim , they will continue sharing # Hate and # ignorance , while we will do our best to save people - # Jewish , # Christian and"
1238126431890296834,Thu Mar 12 15:35:19 +0000 2020,"# nytimes must be hold accountable & amp ; therefor a lawsuit should be filed ... , # misled its # readers spreading # propaganda & amp ; # hate with # fakenews & amp ; # accusations towards # Helas & amp ;"
1238126184178880512,Thu Mar 12 15:34:20 +0000 2020,"Nancy Pelosi , and friends , are blinded by # Hate and extreme # TrumpDerangementSyndrome . Nancy…"
1238125993178652673,Thu Mar 12 15:33:34 +0000 2020,YOUR BIG MOUTH # MAXINEWATERS is the one who should shut up . EVERYTHING THAT COMES OUT OF YOR MOUTH IS SO FILLED WITH # HATE . YOU ARE THE # TOXIC ONE .
1238125618887380994,Thu Mar 12 15:32:05 +0000 2020,"HATE ( Awakening of the Liar ) 203 🇮🇩 to put it in a loop , what a way to accompany the time of chaos that we live . Absolutely beastly , a number of hits that are addictive"
1238125402960195585,Thu Mar 12 15:31:13 +0000 2020,# LGBTQ # children # bullying # lies # hate Twitter battle explodes when black Trump supporter attempts to downplay her claim t…
1238123641717633029,Thu Mar 12 15:24:14 +0000 2020,"# love # hate # lovetrumpshate # wisdom # truth # martinlutherking Love verses Hate is no contest ! ❤️ @ Beverly Hills , California"
1238123083808071681,Thu Mar 12 15:22:01 +0000 2020,Understanding how Jesus used the word 'hate ' ... 👇 -- -
1238122738310660097,Thu Mar 12 15:20:38 +0000 2020,Fear is no excuse for
1238122291822653440,Thu Mar 12 15:18:52 +0000 2020,"# what this country need is # all # republicans & amp ; # administration # need # heavy # dosage of # coronavirus # covid19 . # all # you do is # spreading # hate and # lies , # despicable # waste of"
1238120527039885313,Thu Mar 12 15:11:51 +0000 2020,"The hoax is # liberal & amp ; # democrat # hype that 's ongoing . This hoax is right in line with # RusianColusion # FakeImpeachment , etc . Take off those # hate blinders . # America needs 8 more years to make up for harassment his first term"
1238115208184422400,Thu Mar 12 14:50:43 +0000 2020,42 people were murdered in the U.S. in 2019 by domestic extremists . 38 were killed by right-wing extremists . If we a…
1238114727672328199,Thu Mar 12 14:48:48 +0000 2020,Is this the ultimate # irony or did we blink : # Hamas linked CAIR ( Council on American-Islamic Relations ) is advising # Americans not to donate to Christian groups who `` might '' be # hate groups ?
1238113568173645824,Thu Mar 12 14:44:12 +0000 2020,"Paradoxically , the thing we all # love and # hate about India at the same time , is the innate sense of # jugad itself ! …"
1238110656164839425,Thu Mar 12 14:32:38 +0000 2020,"Blind , irrational , # AntiSemitic # hate at it ’ s finest ..."
1238109418308481024,Thu Mar 12 14:27:42 +0000 2020,"`` Blessed are you , when men shal hate you , and when they shal separate you from their company , and shal reproach you , …"
1238108278309171200,Thu Mar 12 14:23:11 +0000 2020,Time 's running out to book your place at our # NBAD event on Friday ! Hear about safe actions you can take to support vi…
1238106420362514432,Thu Mar 12 14:15:48 +0000 2020,"Listening to you in today sir , your outright # Hate for our is breathtaking . Please stop w t # TDS & amp ; let ’ s work together for # WeThePeople 🙏🙏🙏"
1238106354721730561,Thu Mar 12 14:15:32 +0000 2020,My 1st ever # poem written last mnth @ request national # campaign against # Hate # crimes in # uk .Pls join us tmrw 1730 @ 38 Carington St # Notingham fr bystander # Awareness wk wt # free # poetry samosas & amp ; imp messages
1238104729445699586,Thu Mar 12 14:09:05 +0000 2020,"Oh my word , this is disgusting . This is not acceptable . Why do we"
1238104670587027462,Thu Mar 12 14:08:50 +0000 2020,Please # MSM stop the # Hate can ’ t we just all get along ?
1238104600860917761,Thu Mar 12 14:08:34 +0000 2020,# Stop the # Hate # Pray for the
1238104125511995395,Thu Mar 12 14:06:41 +0000 2020,Thank you Mr. President for addressing the Nation last night . The # Haters will # Hate . I am truly grateful for all you do to
1238102118382346241,Thu Mar 12 13:58:42 +0000 2020,…
1238101640441253888,Thu Mar 12 13:56:48 +0000 2020,Dms . i # hate it here .
1238101330587197445,Thu Mar 12 13:55:34 +0000 2020,Cops release # video of # suspect in coronavirus-fueled East Harlem # hate attack - Mar 12 @ 9:53 AM ET
1238101193613770753,Thu Mar 12 13:55:02 +0000 2020,# Hate Crimes Task Force Investigates Two Possible Anti # Asian # Attacks in
1238100027660107776,Thu Mar 12 13:50:24 +0000 2020,"`` If you belonged to the world , it would love you as its own . As it is , you do not belong to the world , but I have chosen you out of the world . That is why the world hates you . '' John 15:19 NIV"
1238099804787335168,Thu Mar 12 13:49:30 +0000 2020,"`` Blessed are you , when men shal hate you , and when they shal separate you from their company , and shal reproach you , and cast out your name as evil , for the Son of man 's sake . '' Luke 6:2 AKJV"
1238097984958664706,Thu Mar 12 13:42:17 +0000 2020,# msmedia push w help from # Dems tossing gas on it . Please 🛑 the
1238097032440688642,Thu Mar 12 13:38:29 +0000 2020,I ’ m not sure how you can see through the fog of all you ’ re chanting . Why such venomous # Hate from you . S…
1238096908436021254,Thu Mar 12 13:38:00 +0000 2020,"Just think , this guy is running for Congress . # Hate fills his heart ."
1238096446072766465,Thu Mar 12 13:36:10 +0000 2020,Please stop t # Hate # WeThePeople need to work together . 😘
1238095130525138944,Thu Mar 12 13:30:56 +0000 2020,"Is n't it lovely ? All alone..😴💔 Heart made of glass , my mind of stone.. 🌑"
1238094528046870529,Thu Mar 12 13:28:32 +0000 2020,I 'M BEING TORTURED SADISTICALY BY MY ENTIRE FAMILY WHILE THEY ISOLATE ME FOR YEARS IN A ROW AND THEN TURN EVERY INTERACTION I…
1238094374195601414,Thu Mar 12 13:27:56 +0000 2020,"Good Luck for you and to all of your friends who are n't ashame to take advantage of this situation , and continueing sharing # Hate and # ignorance . Please , continue with this , while we are doing our best to help people - # Jewish , # Christians and"
1238094263973556227,Thu Mar 12 13:27:29 +0000 2020,Trump has brought us # Chaos ... . # Hate and # Fear Let 's get rid of his presidency .
1238094043617296385,Thu Mar 12 13:26:37 +0000 2020,What # Muslim Ban ? # Alexandria # Ocasio-Cortez : Your statement is an outright lie & amp ; incites more # HATE ! 👉Top 50…
1238093214617423879,Thu Mar 12 13:23:19 +0000 2020,I ’ m not sure how you can see through the fog of all you ’ re chanting . Why such venomous # Hate from you . Someone we enjoyed watching on TV when we were growing up… And you turn into this
1238093154881961984,Thu Mar 12 13:23:05 +0000 2020,you are the tip of the iceberg of
1238092988703629313,Thu Mar 12 13:22:25 +0000 2020,the # hate is real
1238092910798618624,Thu Mar 12 13:22:07 +0000 2020,yep its all about
1238092814908633088,Thu Mar 12 13:21:44 +0000 2020,"🤩BLAME• & amp ; •BELONGING👇🏽Caling all young people aged 16-25 years interested in # socialaction , # community # cohesion & amp ;"
1238091623080157184,Thu Mar 12 13:17:00 +0000 2020,How about just plain stupid and full of
1238089722116730880,Thu Mar 12 13:09:27 +0000 2020,no because they
1238089686691840000,Thu Mar 12 13:09:18 +0000 2020,Please stop w the # Hate can ’ t we just get along ? Green doesn ’ t look good on anybody
1238089371397451778,Thu Mar 12 13:08:03 +0000 2020,"Will start talking `` tough '' to on anti-Semitism , fomenting # Hate , & amp ; inciting"
1238087366113472518,Thu Mar 12 13:00:05 +0000 2020,Why is it so hard to forgive when we know if we do it will bring healing ?
1238086249145159681,Thu Mar 12 12:55:38 +0000 2020,"# democrat # gang of # scowrers # hate # America , and especially those who honor the # constitution and pledge allegiance to the republic ."
1238178668691828736,Thu Mar 12 19:02:53 +0000 2020,# FirstTwet This is what anger and hate looks like when you are losing to friends in video games . How do you react when…
1238176658223480832,Thu Mar 12 18:54:54 +0000 2020,What 's your Talent ?
1238174330711871489,Thu Mar 12 18:45:39 +0000 2020,ENG//ESP|| Overwatch Archives LETS GO|| # Overwatch # Live # rage ! sr
1238173384455970819,Thu Mar 12 18:41:53 +0000 2020,🚨🚨NEW VIDEO ! 🚨🚨 I play # DeadbyDaylight with WATCH ⬇️
1238170796587008000,Thu Mar 12 18:31:36 +0000 2020,Keep pumping out the Kandi for trading at EDC & amp ; EDC Camp this year .
1238160015111806977,Thu Mar 12 17:48:46 +0000 2020,Got ta love a rage
1238154285352968192,Thu Mar 12 17:26:00 +0000 2020,"Dr. Alice Benton , `` Separate yourself from him when he becomes angry . Tell him , ' I 'm going to have to leave when you become angry . ' ''"
1238153932888854528,Thu Mar 12 17:24:36 +0000 2020,# FirstTwet This is what anger and hate looks like when you are losing to friends in video games . How do you react when you 're losing ?
1238151630941556737,Thu Mar 12 17:15:27 +0000 2020,I love this one ! 【ツ】 █▬█ █ ▀█▀ 【ツ】 ! ! A.L.I.V.E ! ! OUT NOW !
1238147885964787714,Thu Mar 12 17:00:34 +0000 2020,Get all your Raging Waters Gear and souvenirs at the Oasis Beach Shop !
1238142335780884480,Thu Mar 12 16:38:31 +0000 2020,This is my favorite anime scene of all time . The acting the rage he had . The # Rage of this Scene I felt like sometimes . When you have had enough of being nice . And its time to show you are n't the one for the games .
1238140685338861568,Thu Mar 12 16:31:57 +0000 2020,How mentally unstable and closed minded is the # TrudeauCult ? This is all it took to receive a # rage # block . I could n't even imagine how weak minded you would need to be to act like this woman .
1238138228546420736,Thu Mar 12 16:22:11 +0000 2020,"I ’ m loving the energy , we still got a while . If RL pulls this off the way they have been fighting it ’ s going to be legendary and I ’ m glad I ’ l be apart of it ."
1238126181830086663,Thu Mar 12 15:34:19 +0000 2020,"Truth remains through cloudy days . It stays the same that we may change . Emotions storm and threaten rage . Our hearts , …"
1238125981556236289,Thu Mar 12 15:33:31 +0000 2020,judging from my # content and # rage its time for another twitter break lmao fuck
1238125576235466752,Thu Mar 12 15:31:55 +0000 2020,The rage is real .
1238116216150999040,Thu Mar 12 14:54:43 +0000 2020,You ’ ve got to be kidding me . Everyone feared the worst the first time these images surfaced and here we are . With the worst .
1238106855815200771,Thu Mar 12 14:17:31 +0000 2020,Soon to be on # LBRY as well ! It seems I am not alone in thinking that # RATM is the perfect soundtrack for a revolution ! 🤘 Made this amazing `` Decentralize ! '' Version of the classic Rage song `` Testify ! '' Enjoy !
1238100012590149633,Thu Mar 12 13:50:20 +0000 2020,"Absolute rage that the President , reading a prepared speech to the nation in the midst of a public health disaster and developing economic crisis , would get so many facts wrong . What an embarrassment . Again and again and again ."
1238094009932939266,Thu Mar 12 13:26:29 +0000 2020,"On today 's stream I discuss guns , the proper handling of , and there 's a non-zero chance of # RAGE ! live at"
1238080460476960768,Thu Mar 12 12:32:38 +0000 2020,Lucky night
1238078842771664896,Thu Mar 12 12:26:13 +0000 2020,`` imagine to losing to a riot shielder '' -rickydiamond
1238075937918312453,Thu Mar 12 12:14:40 +0000 2020,Luck or skill ? Made a bitch rage quit
1238075878233554944,Thu Mar 12 12:14:26 +0000 2020,"Truth remains through cloudy days . It stays the same that we may change . Emotions storm and threaten rage . Our hearts , stay strong , as truth is waged ."
1238068267249545216,Thu Mar 12 11:44:11 +0000 2020,"Edinburgh , you need to sort your shit out . Roadworks everywhere . I think my blood pressure is off the charts !"
1238038205162639360,Thu Mar 12 09:44:44 +0000 2020,Bottled [ 1of2 ] . .
1237988730461446144,Thu Mar 12 06:28:08 +0000 2020,"Bloody love this album anyway , but holy ferret this is amazing . Sound up . Sound up !"
1237981039353417728,Thu Mar 12 05:57:35 +0000 2020,LIVE ! Stonie playing Warzone Come chill y ’ all …
1237980776072753152,Thu Mar 12 05:56:32 +0000 2020,LIVE ! Stonie playing Warzone Come chill y ’ all
1237961966884454400,Thu Mar 12 04:41:47 +0000 2020,SURVIVE AND ADVANCE🗣 The Trojans will take on the Hanover Horton Comets at 7pm on Friday at CONCORD ‼️🔥 MHSA is cure…
1237942468949278721,Thu Mar 12 03:24:19 +0000 2020,First Draught : Session Beers Are All the # Rage . What Does That Term Even Mean - Mar 11 @ 1:21 PM ET
1237930163817648129,Thu Mar 12 02:35:25 +0000 2020,WE LIVE ! Noble Team streaming right now . Join us
1237928623945940992,Thu Mar 12 02:29:18 +0000 2020,"Son of a bitch , I ’ m in !"
1237928260065005574,Thu Mar 12 02:27:51 +0000 2020,Just read a sample kindle book on ap for iOS . I want to now purchase this book . I tried on my amazon ap . But it says I must do it on the kindle ap . But the kindle ap just links me to the amazon ap . Wtf . Lem me just google for the damn PDF .
1237926493717696513,Thu Mar 12 02:20:50 +0000 2020,So go let your soul dance baby🤘 TIME TO FREE YOURSELF AT LAST
1237922876713512964,Thu Mar 12 02:06:27 +0000 2020,Something new
1237918002420412416,Thu Mar 12 01:47:05 +0000 2020,"Hey # NHL .. Please don ’ t cancel the # coyotes / # canucks game tomorrow , I can ’ t wait to see all the other NHL jerseys in attendance"
1237912131132985344,Thu Mar 12 01:23:46 +0000 2020,Outrage Porn - Any type of media designed to evoke outrage to generate increased web traffic or online attention .
1237911343707099138,Thu Mar 12 01:20:38 +0000 2020,SURVIVE AND ADVANCE🗣 The Trojans will take on the Hanover Horton Comets at 7pm on Friday at CONCORD ‼️🔥 MHSA is currently deciding weather or not fans will be allowed to attend due to the Corona Virus . In the event that we are allowed to # RAGE the theme will be BEACH 🌞🌊
1237899133211389953,Thu Mar 12 00:32:07 +0000 2020,Progressive frustration.. It 's mainly Fishbones though.. # modernwarfare # cod # codmw # mw # funny # funymoments # anger # mad # rage # gunfight # mwgunfight via
1237890396815888385,Wed Mar 11 23:57:24 +0000 2020,"This looks very promising , giving me a second zombie flick to look forward to ( Blood Quantum being the other ) . continues to crush it with their releases ."
1237889813006520327,Wed Mar 11 23:55:04 +0000 2020,Some Wednesday Warzone ? # affiliate ! merch
1237889725752422401,Wed Mar 11 23:54:44 +0000 2020,My neighbors are listening to whether they want to or not . 🤘🏻 It has to start somewhere . It has to start sometime . What better place than here ? What better time than now ? !
1237889635155468288,Wed Mar 11 23:54:22 +0000 2020,"feeling like an # NRx Sith Lord for thinking this , but the US Government simply doesn ’ t work"
1237889381425246214,Wed Mar 11 23:53:22 +0000 2020,Nice cuppa tea and some Pineapple 💜 ⠀⠀⠀
1237889314438049793,Wed Mar 11 23:53:06 +0000 2020,Nice cuppa tea and some Pineapple 💜 ⠀⠀⠀ # apex # apexlegends # wins # clutch # team # teamwork # friends # mixer # twitch # youtube # facebok # support # loveyouguys # streamer # tiktok # Sunday # streamthings # memes # rage # WindowsUpdate # tea # twinings # pineapple # fruit # fun # streamthings 💜
1237888027273211908,Wed Mar 11 23:47:59 +0000 2020,"Oof , guess I ’ m walking back and forth from Kayzo 🥳🥳🥳🥳"
1237882058459893760,Wed Mar 11 23:24:16 +0000 2020,Who want smoke ? WE WANT SMOKE ! ! ! Join us as we play # CalOfDutywarzone today March 11th at 9pm . …
1237870720249737216,Wed Mar 11 22:39:12 +0000 2020,When you click `` Go Live '' on stream and this happens 😭 Thanks Windows and the updates 😭😭 ⠀⠀ # apex # apexlegends # wins # clutch # team # teamwork # friends # mixer # twitch # youtube # facebok # support # loveyouguys # streamer # tiktok # Sunday # streamthings # memes # rage # WindowsUpdate 💜
1237867732638380032,Wed Mar 11 22:27:20 +0000 2020,"In a world ( and twitter ) filled with # Hopelessness # Anger # Rage # Sadness # Depression # Fear ... I hope you enjoy another # GODNEWS story about # GodPeople , yes , doing good ! ! # Createriples big or small ! # inspire # hope # helpothers Via"
1237867273366278144,Wed Mar 11 22:25:31 +0000 2020,Join us Friday March 13th at 7pm EST ... .As we fight our bad luck to grab this W .
1237863825203965952,Wed Mar 11 22:11:48 +0000 2020,Pick up some new players and ... # NHL20 # GWC BACK TO BACK Rage Quits with 9 goals combined…
1237858144518201344,Wed Mar 11 21:49:14 +0000 2020,Who want smoke ? WE WANT SMOKE ! ! ! Join us as we play # CalOfDutywarzone today March 11th at 9pm .
1237857316319432704,Wed Mar 11 21:45:57 +0000 2020,The `` # Liberals # Reading # Trump 's # Tweets vs. # Conservatives Reading Trump 's Tweets ''
1237855796727140354,Wed Mar 11 21:39:54 +0000 2020,Well US Soccer can go **** itself -
1237855295025496072,Wed Mar 11 21:37:55 +0000 2020,Or the ones that stand on the left and stop people who want to walk up or down it ... .
1237845926145712128,Wed Mar 11 21:00:41 +0000 2020,do n't seem to be able to find one single female to headline their festival .
1237840196357382149,Wed Mar 11 20:37:55 +0000 2020,Going live on # twitch playing the new # batleroyale for # cod # Warzone # gaming # streamer # streaming # rage # follow https : …
1237840149897080835,Wed Mar 11 20:37:44 +0000 2020,Going live on # twitch playing the new # batleroyale for
1237837886608814083,Wed Mar 11 20:28:44 +0000 2020,Apex Legends Rage # 33 ! woof I should try
1237837455341932544,Wed Mar 11 20:27:01 +0000 2020,There aren ’ t enough swear words in the swear dictionary to roast this guy with .
1237831207578001408,Wed Mar 11 20:02:12 +0000 2020,"Guess how much my Kaiser HMO insurance covers hearing aids ? $ 0 . Guess how much hearing aids cost ? $ 6,0- $ 7,0 This is…"
1237823947632148481,Wed Mar 11 19:33:21 +0000 2020,Only a few hours until another # streamer # streams the new # cod # BatleRoyale on # twitch me ! Lol so come through and wat…
1237819680351453186,Wed Mar 11 19:16:24 +0000 2020,The poll results are in . One of my earliest memories is pink milk : I remember my father telling me to use 2 hands . I didn…
1237817496121606144,Wed Mar 11 19:07:43 +0000 2020,Only a few hours until another # streamer # streams the new # cod # BatleRoyale on # twitch me ! Lol so come through and watch me # rage on
1237816402586804232,Wed Mar 11 19:03:22 +0000 2020,"I 'd just like to know what she said to her husband before he gave his opinion . Second , is it mad enough for you to"
1237807000056147968,Wed Mar 11 18:26:00 +0000 2020,"Our First Published Book of 2020 ! Get yours now ! Limited edition . This beautiful suite of poems , is the first book by phe…"
1237806506554384384,Wed Mar 11 18:24:03 +0000 2020,PTSD out now on all platforms ! ! ! Keep the movement going🤟🏾
1237805986607509506,Wed Mar 11 18:21:59 +0000 2020,Odyssey : Chapter One continues
1237803418011525125,Wed Mar 11 18:11:46 +0000 2020,"`` Hidden Pain Pleading For Recognition '' c.204 , acrylic on canvasboard ."
1237776763914092544,Wed Mar 11 16:25:51 +0000 2020,"Guess how much my Kaiser HMO insurance covers hearing aids ? $ 0 . Guess how much hearing aids cost ? $ 6,0- $ 7,0 This is how every insurance I ’ ve ever had is and it ’ s no less infuriating now than it was 15 years ago ."
1237774056604262401,Wed Mar 11 16:15:06 +0000 2020,# Rage against the turing
1237768178157195265,Wed Mar 11 15:51:44 +0000 2020,Crash Team Racing Nitro-Fueled Rage Compilation Reaction ! via
1237767624563589121,Wed Mar 11 15:49:32 +0000 2020,"`` Hidden Pain Pleading For Recognition '' c. 204 , acrylic on canvasboard . Detail ."
1237766946172665856,Wed Mar 11 15:46:51 +0000 2020,202 { 28 Days Later } One Of The Best Reinventions For The Zombie Genre & amp ; It Also Pays Homage To George A. Romero
1237755585375997954,Wed Mar 11 15:01:42 +0000 2020,"Our First Published Book of 2020 ! Get yours now ! Limited edition . This beautiful suite of poems , is the first book by phenomenal poet Kyla Houbolt # nature # prophecy # anthropocene # ecology # rage # beauty drawings by Robert Frede Kenter Wonders of poetic synergy !"
1237753020248719360,Wed Mar 11 14:51:31 +0000 2020,Gaming World Championship # Canada # NHL20 # NHLGWC ( Live )
1237751048770670594,Wed Mar 11 14:43:40 +0000 2020,"When we aren ’ t selling coffee ☕️ , we are dancing to the first ever K-Pop performance at # nct127 # rodeohouston ✨👯💥🔥 # katzcofe # liquidlove # growtogether # kpop # dancin # rage @ NRG Stadium"
1237747050814394372,Wed Mar 11 14:27:47 +0000 2020,―――𝐖𝐡𝐞𝐫𝐞 𝐭𝐡𝐞𝐫𝐞 𝐢𝐬 𝐫𝐚𝐠𝐞 𝐭𝐡𝐞𝐫𝐞 𝐢𝐬 𝐟𝐢𝐫𝐞 ; 𝐭𝐡𝐞 𝐟𝐥𝐚𝐦𝐞𝐬 𝐛𝐮𝐫𝐧𝐞𝐝 𝐢𝐧 𝐡𝐢𝐬 𝐞𝐲𝐞𝐬 𝐚𝐬 𝐡𝐞 𝐫𝐞𝐢𝐠𝐧𝐞𝐝 𝐨𝐯𝐞𝐫 𝐬𝐞𝐭𝐢𝐧𝐠 𝐚𝐥 𝐭𝐡𝐢𝐧𝐠𝐬 𝐚𝐛𝐥𝐚𝐳𝐞。
1237744342267289601,Wed Mar 11 14:17:02 +0000 2020,# Golden Valley # Police # Investigating Road # Rage Incident Where Shot Was Fired - Mar 11 @ 10:14 AM ET
1237725272658583553,Wed Mar 11 13:01:15 +0000 2020,Don ’ t ever tell me what I can or can not do ...
1237722019065524224,Wed Mar 11 12:48:19 +0000 2020,"A story of rage , vengeance , ego , power , love , beliefs , morals and hope . Get the Book to know more about the story . Available on Amazon : ..."
1237717302734356480,Wed Mar 11 12:29:35 +0000 2020,"The REAL Faces Of Terrorism , Crime , Hate & amp ; Hypocrisy In america & amp ; Abroad"
1237693323990704131,Wed Mar 11 10:54:18 +0000 2020,"The # Angel who fought the # rage – Der # Engel , der die # Wut besiegte"
1237670337447432199,Wed Mar 11 09:22:57 +0000 2020,Cool kids making a dent in the universe . From # Abuja to the World !
1237637635687972864,Wed Mar 11 07:13:01 +0000 2020,# Furious # Frustrated
1237605317283725312,Wed Mar 11 05:04:35 +0000 2020,I definitely raged while playing this game
1237597560249806851,Wed Mar 11 04:33:46 +0000 2020,So I may need to do some meditation after this # rage 😅😅😂 Check out this clip ! biceptacon streaming Call of Duty : Modern Warfare !
1237589077047697409,Wed Mar 11 04:00:03 +0000 2020,Gaming World Championship # Canada # NHL20 # NHLGWC ( Live ) # Rage Smash that like or Sub button to help a man out if you enjoy
1237585207554748417,Wed Mar 11 03:44:41 +0000 2020,New BR WARZONE Mode ! ! ! | on Socials !
1238182188044165120,Thu Mar 12 19:16:52 +0000 2020,Official PG18+ # MAD Lyrics from Sadiq ’ s desk . 🦋
1238181788633255936,Thu Mar 12 19:15:17 +0000 2020,Make we no turn something into big thing with all the stress and sacrifices . Turn around and show them
1238176154835726343,Thu Mar 12 18:52:54 +0000 2020,# mad well done fir pulling it off but I ’ m sure there must of been a ton of
1238176081733136384,Thu Mar 12 18:52:36 +0000 2020,2020 konec pls..
1238172808343142403,Thu Mar 12 18:39:36 +0000 2020,"This is the amount of delivery services , trucks and construction , en-route to London on the A13 at 10:45am . …"
1238170734976839680,Thu Mar 12 18:31:21 +0000 2020,They are # MAD lol
1238169646080995329,Thu Mar 12 18:27:02 +0000 2020,Ok so are looking mighty championship-ish and the powers that be pull this ... . ok ... ☹️ # sad # mad ht…
1238169359366762496,Thu Mar 12 18:25:54 +0000 2020,Ok so are looking mighty championship-ish and the powers that be pull this ... . ok ... ☹️
1238163490013163522,Thu Mar 12 18:02:34 +0000 2020,"Carolina by flameboy , still trending # mad vibe"
1238158235124801541,Thu Mar 12 17:41:41 +0000 2020,Are y ’ all tired of being # mad at everything and anything ? Being # outraged shows very little emotional maturity . Kne-jerk reactions unfortunately are the norm of society at the moment .
1238156826904014850,Thu Mar 12 17:36:06 +0000 2020,MzMargi was playing # mad # pig # games all day I ’ m exhausted bout to go to sleep n ...
1238155770233008130,Thu Mar 12 17:31:54 +0000 2020,Come join the team and help young people understand its NEVER the young person 's fault when they have to go into care
1238153617162620928,Thu Mar 12 17:23:20 +0000 2020,Come join the team and help young people understand its NEVER the young person 's fault when they have to go into care # IVolunterBecause we are # MAD # MakingADiference every day
1238147233523970048,Thu Mar 12 16:57:58 +0000 2020,"When your # sibling # ate the last of the # treats , you do n't get # mad..you get"
1238144448824918016,Thu Mar 12 16:46:54 +0000 2020,I CANT BELIEVE SHE READ MY JOURNAL.THOSE THOUGHTS WERE PRIVATE . HER AND BYRON BELONG TOGETHER 2 TRAITORS HA .
1238141518189195265,Thu Mar 12 16:35:16 +0000 2020,Lady gone totally # Mad 👿
1238141315768037376,Thu Mar 12 16:34:27 +0000 2020,This is what it sales like ... always straight like my ride ...
1238139879726465026,Thu Mar 12 16:28:45 +0000 2020,When you find yourself looking for your glasses for about 5-minutes sitting in the car when you suddenly realise you 're on your head ! ! ! 🙈🙈🙈 I 've lost the plot 🤣🤣🤣
1238130204188565505,Thu Mar 12 15:50:18 +0000 2020,Posted withregram • No stress on you 2 Cardi B & amp ; Offset iamcardib Official Remix ? 🤷🏽‍♂️🧞‍♂️🦋 # MAD ( song link in my bio ) . Bembelembe wave 🚀
1238123569361686529,Thu Mar 12 15:23:56 +0000 2020,she gave it to both of them 👊
1238122938328645632,Thu Mar 12 15:21:26 +0000 2020,"I really dislike being inspired , like having ideas and what not , and I ca n't draw ... Mad"
1238122003187617792,Thu Mar 12 15:17:43 +0000 2020,"When # Faith plays # Fun in order to prevent # healthy # human # reason to break through # mad barrier and see # fury road on its way : ) Our current global situation , sadly recalls to Mad Max fury road movie . What happened there , who watc…"
1238115221870268418,Thu Mar 12 14:50:46 +0000 2020,"I want # mad , # liars , # cheaters , # dishonest , # frauds , # criminals , # unconcerned , # indifferent men with multiplicate perso…"
1238092901525135363,Thu Mar 12 13:22:05 +0000 2020,"She also believes men who have raped women , but now identify as women should be put in…"
