id,created_at,full_text
1238161337819303937,Thu Mar 12 17:54:01 +0000 2020,No vote at all ? These Bernie people really need a participation trophy do n't they . Vote out # dotardtrump at all costs ! I get it 's your `` right '' to not vote . Get the idiot out of office is the `` right '' thing to do . If you think trump 's better than Biden then you are the problem
1238161108692762624,Thu Mar 12 17:53:06 +0000 2020,M O T H E R ‘ S D A Y 💐 9 days to go ! Why not treat that special lady to something personalised ? Shop here :
1238160641371844608,Thu Mar 12 17:51:15 +0000 2020,its 2020 and we have a global pandemic where we all might catch an incurable disease but we still do n't have account wide Essences in World of Warcraft
1238159405247586304,Thu Mar 12 17:46:20 +0000 2020,"Hey guys , are there plans to drop # WoW on google play music ? Loving the album so far"
1238159352558649344,Thu Mar 12 17:46:08 +0000 2020,Don ’ t be a # VinyBomBots ... come and try # MOBgril ’ s # JailBird Basket ! Marinated Grilled Chicken breast topped with Havart…
1238159217133072384,Thu Mar 12 17:45:35 +0000 2020,"We accept # roleplayer s from other # realms in # wow as well ! # WRA , # ADEU , # EDEU to say a few ! We open our doors to all players looking to support community artists and 's Children 's Hospital ! # ESO # FXIV # GuildWars2 # StarWars and more ! Got an # OC ? Get art of them here !"
1238158017218187265,Thu Mar 12 17:40:49 +0000 2020,Great music Diane ... # Wow
1238157865619206145,Thu Mar 12 17:40:13 +0000 2020,[ # WoW ] 🇺🇸 New post by Kaivax in Battleground Holiday on Oceanic Realms in the WoW Classic General Discussion forum
1238157548059889666,Thu Mar 12 17:38:57 +0000 2020,This is why I love Twitter . I had NO idea that a day on Jupiter is less than 10 hours . It 's spinning like a top . Wow…
1238156553653370880,Thu Mar 12 17:35:00 +0000 2020,# WoW Pelosi is a goner it ’ s worst than Quid Pro and I ’ m not talking in regard to how corrupted this SWAMP CREATURES really are
1238156478285922304,Thu Mar 12 17:34:42 +0000 2020,"# StockMarket # wow ... Dow down almost 25 % in 1 month ... from up over 29K on Feb 10th , 2020 ... & amp ; now down to around 2K in this mid March 2020"
1238155220292599810,Thu Mar 12 17:29:42 +0000 2020,NSFW version of a commissioned piece made for a WoW player
1238154995792560129,Thu Mar 12 17:28:49 +0000 2020,Big men doing medium men things .
1238154335307149315,Thu Mar 12 17:26:11 +0000 2020,On Friday 's our # H2H hour links up with the very fabulous # womaninbizhour ! Between 7pm and 8pm every Friday for an amazing…
1238154204717314050,Thu Mar 12 17:25:40 +0000 2020,# Wow ! Comedy Central has done it AGAIN ! ! !
1238153050478522369,Thu Mar 12 17:21:05 +0000 2020,Late psychic Sylvia Browne 's eerily prophetic words spark claims she predicted coronavirus | Daily Mail Online
1238152820899094530,Thu Mar 12 17:20:10 +0000 2020,The Federal Reserve is printing $ 1.5 Trillion via asset purchases . # Wow . But we can ’ t cancel the $ 1.6 Trillion in student debt ... bro please help our country ...
1238152796530065408,Thu Mar 12 17:20:05 +0000 2020,"Back to all cash , with account at ATHs ."
1238152253749542914,Thu Mar 12 17:17:55 +0000 2020,"The Demiplane Hideout of Neket , my Moon Elf Illusionist Wizard !"
1238152115198939138,Thu Mar 12 17:17:22 +0000 2020,# WOW ! The mass hysteria cause/efect by the LibMedia has really instilled itself within YOU ... Their intent successful ! & gt ; ? Just how illiterate must one be to NOT correlate the # CoronaOutbreak numbers within Europe ... and STILL want to import/weaponize them to infect yOUR neighbors ! ?
1238151871732252672,Thu Mar 12 17:16:24 +0000 2020,Sale now on ! 15 % off all pieces till Sunday 15th midnight at
1238151586477748227,Thu Mar 12 17:15:16 +0000 2020,# wow business execution without your personal involvement @ Engitech
1238151573399900160,Thu Mar 12 17:15:13 +0000 2020,"Been looking for just the RIGHT deal ? Well , you 've found it ! For a LIMITED TIME , you can expand your outreach for ONLY $ 5.0 . # WOW Click before this offer disappears ."
1238151563606138880,Thu Mar 12 17:15:11 +0000 2020,"We are getting ready for the # Viola & amp ; # Pansy # Festival this # weekend , & amp ; after 5 months of care on the # nursery , the indu…"
1238151291068657667,Thu Mar 12 17:14:06 +0000 2020,Thank you I 'm very proud to be nominated alongside all these great female # rolemodels . Being inspirational and visible is key to driving change so it 's an honor to be recognized .
1238151076748156928,Thu Mar 12 17:13:15 +0000 2020,Business execution without your involvement
1238150633066090496,Thu Mar 12 17:11:29 +0000 2020,Getting the soap and water ready . 🤩🤩🤩
1238150610005962753,Thu Mar 12 17:11:23 +0000 2020,Watch our new Video Hivemind Mythic - Schatenspiel Nozdormu ! ! ! Check it out now and leave a comment …
1238149476432392192,Thu Mar 12 17:06:53 +0000 2020,I was just jamming out to music on warzone and hit AN ACROSS THE MAP SNIPE FULL KILL ! ! 😈🔥❤️
1238148931487334400,Thu Mar 12 17:04:43 +0000 2020,"Just saw this on Amazon : 3M Medium Half Facepiece Reusable Respirator 7502/37082 ( AD ) , Respiratory Protection , Medium b…"
1238148404359901184,Thu Mar 12 17:02:37 +0000 2020,This Shit Getting Outa Hand Mfs Not Even Pasin The Blunt No Moe . !
1238148345836843009,Thu Mar 12 17:02:23 +0000 2020,Beautiful day in the neighborhood ! 🌴
1238148041850286080,Thu Mar 12 17:01:11 +0000 2020,On Friday 's our # H2H hour links up with the very fabulous # womaninbizhour ! Between 7pm and 8pm every Friday for an amazing twitter hour
